"","行政區","主治科別","count"
"1424","臺南市鹽水區","神經外科",0
"1425","臺南市鹽水區","神經科",1
"1426","臺南市鹽水區","精神科",0
"1427","臺南市鹽水區","耳鼻喉科",0
"1428","臺南市鹽水區","職業醫學科",0
"1429","臺南市鹽水區","臨床病理科",0
"1430","臺南市鹽水區","西醫一般科",5
"1431","臺南市鹽水區","解剖病理科",0
"1432","臺南市鹽水區","針灸科",0
"1433","臺南市鹽水區","骨科",1
"1434","臺南市鹽水區","麻醉科",0
"1435","臺南市鹽水區","齒顎矯正科",0
"1436","臺南市麻豆區","中醫",10
"1437","臺南市麻豆區","中醫一般科",10
"1438","臺南市麻豆區","中醫兒科",0
"1439","臺南市麻豆區","中醫內科",0
"1440","臺南市麻豆區","中醫外科",0
"1441","臺南市麻豆區","中醫婦科",0
"1442","臺南市麻豆區","中醫眼科",0
"1443","臺南市麻豆區","傷科",0
"1444","臺南市麻豆區","兒科",5
"1445","臺南市麻豆區","內科",5
"1446","臺南市麻豆區","其他",0
"1447","臺南市麻豆區","口腔病理科",0
"1448","臺南市麻豆區","口腔顏面外科",0
"1449","臺南市麻豆區","外科",3
"1450","臺南市麻豆區","婦產科",4
"1451","臺南市麻豆區","家庭醫學科",3
"1452","臺南市麻豆區","復健科",2
"1453","臺南市麻豆區","急診學學科",1
"1454","臺南市麻豆區","放射線核醫科.停發.",0
"1455","臺南市麻豆區","放射腫瘤科",0
"1456","臺南市麻豆區","放射診斷科",1
"1457","臺南市麻豆區","整形外科",1
"1458","臺南市麻豆區","核子醫學科",0
"1459","臺南市麻豆區","泌尿科",2
"1460","臺南市麻豆區","牙科",7
"1461","臺南市麻豆區","牙科一般科",7
"1462","臺南市麻豆區","痔科",0
"1463","臺南市麻豆區","皮膚科",2
"1464","臺南市麻豆區","眼科",3
"1465","臺南市麻豆區","神經外科",1
"1466","臺南市麻豆區","神經科",1
"1467","臺南市麻豆區","精神科",2
"1468","臺南市麻豆區","耳鼻喉科",5
"1469","臺南市麻豆區","職業醫學科",1
"1470","臺南市麻豆區","臨床病理科",0
"1471","臺南市麻豆區","西醫一般科",5
"1472","臺南市麻豆區","解剖病理科",1
"1473","臺南市麻豆區","針灸科",0
"1474","臺南市麻豆區","骨科",3
"1475","臺南市麻豆區","麻醉科",1
"1476","臺南市麻豆區","齒顎矯正科",0
"1477","臺南市龍崎區","中醫",0
"1478","臺南市龍崎區","中醫一般科",0
"1479","臺南市龍崎區","中醫兒科",0
"1480","臺南市龍崎區","中醫內科",0
"1481","臺南市龍崎區","中醫外科",0
"1482","臺南市龍崎區","中醫婦科",0
"1483","臺南市龍崎區","中醫眼科",0
"1484","臺南市龍崎區","傷科",0
"1485","臺南市龍崎區","兒科",0
"1486","臺南市龍崎區","內科",0
"1487","臺南市龍崎區","其他",0
"1488","臺南市龍崎區","口腔病理科",0
"1489","臺南市龍崎區","口腔顏面外科",0
"1490","臺南市龍崎區","外科",0
"1491","臺南市龍崎區","婦產科",0
"1492","臺南市龍崎區","家庭醫學科",1
"1493","臺南市龍崎區","復健科",0
"1494","臺南市龍崎區","急診學學科",0
"1495","臺南市龍崎區","放射線核醫科.停發.",0
"1496","臺南市龍崎區","放射腫瘤科",0
"1497","臺南市龍崎區","放射診斷科",0
"1498","臺南市龍崎區","整形外科",0
"1499","臺南市龍崎區","核子醫學科",0
"1500","臺南市龍崎區","泌尿科",0
"1501","臺南市龍崎區","牙科",0
"1502","臺南市龍崎區","牙科一般科",0
"1503","臺南市龍崎區","痔科",0
"1504","臺南市龍崎區","皮膚科",0
"1505","臺南市龍崎區","眼科",0
"1506","臺南市龍崎區","神經外科",0
"1507","臺南市龍崎區","神經科",0
"1508","臺南市龍崎區","精神科",0
"1509","臺南市龍崎區","耳鼻喉科",0
"1510","臺南市龍崎區","職業醫學科",0
"1511","臺南市龍崎區","臨床病理科",0
"1512","臺南市龍崎區","西醫一般科",0
"1513","臺南市龍崎區","解剖病理科",0
"1514","臺南市龍崎區","針灸科",0
"1515","臺南市龍崎區","骨科",0
"1516","臺南市龍崎區","麻醉科",0
"1517","臺南市龍崎區","齒顎矯正科",0
